"ID","Handle","Command","Title","Body HTML","Vendor","Type","Tags","Tags Command","Created At","Updated At","Status","Published","Published At","Published Scope","Template Suffix","Gift Card","URL","Row #","Top Row","Image Type","Image Src","Image Position","Image Width","Image Height","Image Alt Text","Variant Inventory Item ID","Variant ID","Variant Command","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant Position","Variant SKU","Variant Barcode","Variant Image","Variant Weight","Variant Weight Unit","Variant Price","Variant Compare At Price","Variant Taxable","Variant Tax Code","Variant Inventory Tracker","Variant Inventory Policy","Variant Fulfillment Service","Variant Requires Shipping","Variant Inventory Qty","Variant Inventory Adjust","Variant Cost","Inventory Available: 1 Britton Place","Inventory Available Adjust: 1 Britton Place","Metafield: title_tag [string]","Metafield: description_tag [string]","Variant Metafield: custom.best_seller_icon_ [single_line_text_field]","Variant Metafield: homepage_best_seller [boolean]","Variant Metafield: custom.model_number_w_color_code [single_line_text_field]","Variant Metafield: custom.lens_color [single_line_text_field]","Variant Metafield: custom.polarized [single_line_text_field]","Variant Metafield: custom.lens_material [single_line_text_field]","Variant Metafield: custom.frame_color [single_line_text_field]","Variant Metafield: custom.front_material [single_line_text_field]","Variant Metafield: custom.temple_material [single_line_text_field]","Metafield: custom.men [boolean]","Metafield: custom.women [boolean]","Metafield: custom.youth [boolean]","Metafield: custom.brand [single_line_text_field]","Metafield: custom.custom\.frame_color [single_line_text_field]","Metafield: custom.lens_width [single_line_text_field]","Metafield: custom.bridge_width [single_line_text_field]","Metafield: custom.arm_length [single_line_text_field]","Metafield: custom.brand image [single_line_text_field]","Metafield: custom.custom\.front_material [single_line_text_field]","Metafield: custom.custom\.temple_material [single_line_text_field]","Metafield: custom.brand_name [single_line_text_field]","Variant Metafield: custom.frame_material_front [single_line_text_field]","Variant Metafield: custom.fit [single_line_text_field]","Metafield: custom.temple_material [single_line_text_field]","Metafield: custom.front_material [single_line_text_field]","Metafield: custom.lens_material [single_line_text_field]","Metafield: custom.fit_description [single_line_text_field]","Variant Metafield: custom.product_image_2 [file_reference]","Variant Metafield: custom.product_image_3 [file_reference]","Variant Metafield: custom.variant_image [list.file_reference]","Metafield: shopify--discovery--product_recommendation.related_products_display [single_line_text_field]","Metafield: shopify--discovery--product_recommendation.related_products [list.product_reference]","Metafield: shopify--discovery--product_recommendation.complementary_products [list.product_reference]","Variant Metafield: custom.lens_description_long [multi_line_text_field]","Variant Metafield: custom.fit_description_long [multi_line_text_field]","Variant Metafield: custom.model_description_long [multi_line_text_field]","Variant Metafield: custom.lens_technology_long [multi_line_text_field]","Metafield: custom.brand_name_image [file_reference]","Metafield: custom.brand_name_white_image [file_reference]","Variant Metafield: custom.product_lens_image [file_reference]","Metafield: custom.box_size [single_line_text_field]","Metafield: custom.product_video_male [file_reference]","Metafield: custom.product_video_female [file_reference]","Metafield: custom.product_case_image [file_reference]","Metafield: custom.silouette [file_reference]"
"8906604970276","kawika","MERGE","KAWIKA","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 17:53:12 -0500","2023-11-09 13:30:51 -0500","Active","true","2023-11-06 17:53:12 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/kawika","249","","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/43_MAUIJIMPIC1.png?v=1699311206","3","1686","600","","49506713338148","47518537482532","MERGE","FRAME","TORTOISE | ANTIQUE GOLD - NEUTRAL GREY - POLARIZED","","","","","3","42 MAUI JIM","4947794446521","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/42_MAUIJIMPIC1.png?v=1699311206","0.0","oz","319.00","","true","","","deny","manual","true","","","159.50","Stocked","","","","","","CUSTOM | TORTOISE - ANTIQUE GOLD | GREY","NEUTRAL GREY","YES","MAUI PURE","TORTOISE | ANTIQUE GOLD","METAL | NYLON COMBINATION","METAL | NYLON COMBINATION","","","","","","","","","","","","","","","","","","","42_MAUIJIMPIC2.png","42_MAUIJIMPIC3.png","42_MAUIJIMPIC2.png, 42_MAUIJIMPIC3.png","","","","","","","","","","","","","","",""
"8906604970276","kawika","MERGE","KAWIKA","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 17:53:12 -0500","2023-11-09 13:30:51 -0500","Active","true","2023-11-06 17:53:12 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/kawika","250","","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/44_MAUIJIMPIC1.png?v=1699311206","4","1194","330","","49506713370916","47518537548068","MERGE","FRAME","TORTOISE | ANTIQUE GOLD - HCL BRONZE - POLARIZED","","","","","4","43 MAUI JIM","603429028640","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/43_MAUIJIMPIC1.png?v=1699311206","0.0","oz","319.00","","true","","","deny","manual","true","","","159.50","Stocked","","","","","","H257 - 16C","HCL BRONZE","YES","MAUI PURE","TORTOISE | ANTIQUE GOLD","METAL | NYLON COMBINATION","METAL | NYLON COMBINATION","","","","","","","","","","","","","","","","","","","43_MAUIJIMPIC2.png","43_MAUIJIMPIC3.png","43_MAUIJIMPIC2.png, 43_MAUIJIMPIC3.png","","","","","","","","","","","","","","",""
"8906604970276","kawika","MERGE","KAWIKA","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 17:53:12 -0500","2023-11-09 13:30:51 -0500","Active","true","2023-11-06 17:53:12 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/kawika","251","","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/45_MAUIJIMPIC1.png?v=1699311206","5","1239","378","","49506713403684","47518537580836","MERGE","FRAME","TORTOISE | ANTIQUE GOLD - MAUI ROSE - POLARIZED","","","","","5","44 MAUI JIM","5016570110136","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/44_MAUIJIMPIC1.png?v=1699311206","0.0","oz","319.00","","true","","","deny","manual","true","","","159.50","Stocked","","","","","","CUSTOM | TORTOISE - ANTIQUE GOLD | ROSE","MAUI ROSE","YES","MAUI BRILLIANT","TORTOISE | ANTIQUE GOLD","METAL | NYLON COMBINATION","METAL | NYLON COMBINATION","","","","","","","","","","","","","","","","","","","44_MAUIJIMPIC2.png","44_MAUIJIMPIC3.png","44_MAUIJIMPIC2.png, 44_MAUIJIMPIC3.png","","","","","","","","","","","","","","",""
"8906604970276","kawika","MERGE","KAWIKA","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 17:53:12 -0500","2023-11-09 13:30:51 -0500","Active","true","2023-11-06 17:53:12 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/kawika","252","","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/46_MAUIJIMPIC1.png?v=1699311206","6","1708","608","","49506713436452","47518537613604","MERGE","FRAME","CRYSTAL - MAUI ROSE - POLARIZED","","","","","6","45 MAUI JIM","2820617055105","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/45_MAUIJIMPIC1.png?v=1699311206","0.0","oz","319.00","","true","","","deny","manual","true","","","159.50","Stocked","","","","","","CUSTOM | CRYSTAL | ROSE","MAUI ROSE","YES","MAUI BRILLIANT","CRYSTAL","METAL | NYLON COMBINATION","METAL | NYLON COMBINATION","","","","","","","","","","","","","","","","","","","45_MAUIJIMPIC2.png","45_MAUIJIMPIC3.png","45_MAUIJIMPIC2.png, 45_MAUIJIMPIC3.png","","","","","","","","","","","","","","",""
"8906604970276","kawika","MERGE","KAWIKA","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 17:53:12 -0500","2023-11-09 13:30:51 -0500","Active","true","2023-11-06 17:53:12 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/kawika","253","","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/47_MAUIJIMPIC1.png?v=1699311205","7","1232","347","","49506713469220","47518537646372","MERGE","FRAME","CRYSTAL - MAUI GREEN - POLARIZED","","","","","7","47 MAUI JIM","6000008257028","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/47_MAUIJIMPIC1.png?v=1699311205","0.0","oz","319.00","","true","","","deny","manual","true","","","159.50","Stocked","","","","","","CUSTOM | CRYSTAL | MAUI GREEN","MAUI GREEN","YES","MAUI BRILLIANT","CRYSTAL","METAL | NYLON COMBINATION","METAL | NYLON COMBINATION","","","","","","","","","","","","","","","","","","","47_MAUIJIMPIC2.png","47_MAUIJIMPIC3.png","47_MAUIJIMPIC2.png, 47_MAUIJIMPIC3.png","","","","","","","","","","","","","","",""
"8906604970276","kawika","MERGE","KAWIKA","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 17:53:12 -0500","2023-11-09 13:30:51 -0500","Active","true","2023-11-06 17:53:12 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/kawika","254","","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/48_MAUIJIMPIC1.png?v=1699311206","8","1256","338","","49506713501988","47518537679140","MERGE","FRAME","CRYSTAL - NEUTRAL GREY - POLARIZED","","","","","8","48 MAUI JIM","8088913750870","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/48_MAUIJIMPIC1.png?v=1699311206","0.0","oz","319.00","","true","","","deny","manual","true","","","159.50","Stocked","","","","","","CUSTOM | CRYSTAL | GREY","NEUTRAL GREY","YES","MAUI PURE","CRYSTAL","METAL | NYLON COMBINATION","METAL | NYLON COMBINATION","","","","","","","","","","","","","","","","","","","48_MAUIJIMPIC2.png","48_MAUIJIMPIC3.png","48_MAUIJIMPIC2.png, 48_MAUIJIMPIC3.png","","","","","","","","","","","","","","",""
"8906605199652","lighthouse","MERGE","LIGHTHOUSE","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 17:53:26 -0500","2023-11-09 13:30:52 -0500","Active","true","2023-11-06 17:53:26 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/lighthouse","255","true","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/176_MAUIJIMPIC1.png?v=1699311212","1","1160","309","","49506714288420","47518543315236","MERGE","FRAME","ROOTBEER - HCL BRONZE - POLARIZED","","","","","1","177 MAUI JIM","603429017392","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/177_MAUIJIMPIC1.png?v=1699311212","0.0","oz","189.00","","true","","","deny","manual","true","","","94.50","Stocked","","","","","","H423 - 26","HCL BRONZE","YES","MAUI PURE","ROOTBEER","NYLON","NYLON","true","true","false","MAUI JIM","GLOSS BLACK","65","13","127","LOGO MAUI JIM ","NYLON","NYLON","MAUI JIM","","","","","","","177_MAUIJIMPIC2.png","177_MAUIJIMPIC3.png","177_MAUIJIMPIC2.png, 177_MAUIJIMPIC3.png","","","","","","","","","","","","","","",""
"8906605199652","lighthouse","MERGE","LIGHTHOUSE","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 17:53:26 -0500","2023-11-09 13:30:52 -0500","Active","true","2023-11-06 17:53:26 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/lighthouse","256","","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/177_MAUIJIMPIC1.png?v=1699311212","2","1092","303","","49506714321188","47518543348004","MERGE","FRAME","GLOSS BLACK - NEUTRAL GREY - POLARIZED","","","","","2","176 MAUI JIM","603429017385","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/176_MAUIJIMPIC1.png?v=1699311212","0.0","oz","189.00","","true","","","deny","manual","true","","","94.50","Stocked","","","","","","423 - 02","NEUTRAL GREY","YES","MAUI PURE","GLOSS BLACK","NYLON","NYLON","","","","","","","","","","","","","","","","","","","176_MAUIJIMPIC2.png","176_MAUIJIMPIC3.png","176_MAUIJIMPIC2.png, 176_MAUIJIMPIC3.png","","","","","","","","","","","","","","",""
"8906605232420","liquid-sunshine","MERGE","LIQUID SUNSHINE","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 17:53:29 -0500","2023-11-09 13:30:56 -0500","Active","true","2023-11-06 17:53:29 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/liquid-sunshine","257","true","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/150_MAUIJIMPIC1.png?v=1699311215","1","1142","391","","49506714353956","47518544134436","MERGE","FRAME","TOKYO TORTOISE - HCL BRONZE - POLARIZED","","","","","1","150 MAUI JIM","603429071455","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/150_MAUIJIMPIC1.png?v=1699311215","0.0","oz","199.00","","true","","","deny","manual","true","","","99.50","Stocked","","","","","","H601 - 10","HCL BRONZE","YES","MAUI PURE","TOKYO TORTOISE","","","true","true","false","MAUI JIM","TOKYO TORTOISE","58","14","137","LOGO MAUI JIM ","","","MAUI JIM","","","","","","","150_MAUIJIMPIC2.png","150_MAUIJIMPIC3.png","150_MAUIJIMPIC2.png, 150_MAUIJIMPIC3.png","","","","","","","","","","","","","","",""
"8906605232420","liquid-sunshine","MERGE","LIQUID SUNSHINE","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 17:53:29 -0500","2023-11-09 13:30:56 -0500","Active","true","2023-11-06 17:53:29 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/liquid-sunshine","258","","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/151_MAUIJIMPIC1.png?v=1699311215","2","1174","410","","49506714386724","47518544167204","MERGE","FRAME","RED TORTOISE - MAUI ROSE - POLARIZED","","","","","2","151 MAUI JIM","603429071462","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/151_MAUIJIMPIC1.png?v=1699311215","0.0","oz","199.00","","true","","","deny","manual","true","","","99.50","Stocked","","","","","","R601 - 04","MAUI ROSE","YES","MAUI PURE","RED TORTOISE","","","","","","","","","","","","","","","","","","","","","151_MAUIJIMPIC2.png","151_MAUIJIMPIC3.png","151_MAUIJIMPIC2.png, 151_MAUIJIMPIC3.png","","","","","","","","","","","","","","",""
"8906605297956","lokelani","MERGE","LOKELANI","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 17:53:33 -0500","2023-11-09 13:30:57 -0500","Active","true","2023-11-06 17:53:33 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/lokelani","259","true","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/134_MAUIJIMPIC1.png?v=1699311219","1","1136","366","","49506722742564","47518544789796","MERGE","FRAME","TORTOISE | GOLD - HCL BRONZE - POLARIZED","","","","","1","134 MAUI JIM","603429066130","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/134_MAUIJIMPIC1.png?v=1699311219","0.0","oz","299.00","","true","","","deny","manual","true","","","149.50","Stocked","","","","","","HS825 - 10","HCL BRONZE","YES","MAUI BRILLIANT","TORTOISE | GOLD","","","true","true","false","MAUI JIM","TORTOISE | GOLD","55","18","140","LOGO MAUI JIM ","","","MAUI JIM","","","","","","","134_MAUIJIMPIC2.png","134_MAUIJIMPIC3.png","134_MAUIJIMPIC2.png, 134_MAUIJIMPIC3.png","","","","","","","","","","","","","","",""
"8906605297956","lokelani","MERGE","LOKELANI","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 17:53:33 -0500","2023-11-09 13:30:57 -0500","Active","true","2023-11-06 17:53:33 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/lokelani","260","","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/135_MAUIJIMPIC1.png?v=1699311219","2","1212","385","","49506722775332","47518544822564","MERGE","FRAME","BUBBLEGUM PINK | ROSE GOLD - MAUI ROSE - POLARIZED","","","","","2","135 MAUI JIM","603429066154","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/135_MAUIJIMPIC1.png?v=1699311219","0.0","oz","299.00","","true","","","deny","manual","true","","","149.50","Stocked","","","","","","RS825 - 09","MAUI ROSE","YES","MAUI BRILLIANT","BUBBLEGUM PINK | ROSE GOLD","","","","","","","","","","","","","","","","","","","","","135_MAUIJIMPIC2.png","135_MAUIJIMPIC3.png","135_MAUIJIMPIC2.png, 135_MAUIJIMPIC3.png","","","","","","","","","","","","","","",""
"8906605166884","lele-kawa","MERGE","LELE KAWA","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 17:53:25 -0500","2023-11-09 13:30:55 -0500","Active","true","2023-11-06 17:53:25 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/lele-kawa","261","true","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/77_MAUIJIMPIC1.png?v=1699311215","1","1632","580","","49506714157348","47518542954788","MERGE","FRAME","DARK NAVY STRIPE - BLUE HAWAII - POLARIZED","","","","","1","78 MAUI JIM","603429057039","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/78_MAUIJIMPIC1.png?v=1699311215","0.0","oz","279.00","","true","","","deny","manual","true","","","139.50","Stocked","","","","","","B811 - 03S","BLUE HAWAII","YES","SUPERTHIN GLASS","DARK NAVY STRIPE","CARBON FIBER","CARBON FIBER","true","true","false","MAUI JIM","GREY STRIPE","58","18","145","LOGO MAUI JIM ","CARBON FIBER","CARBON FIBER","MAUI JIM","","","","","","","78_MAUIJIMPIC2.png","78_MAUIJIMPIC3.png","78_MAUIJIMPIC2.png, 78_MAUIJIMPIC3.png","","","","","","","","","","","","","","",""
"8906605166884","lele-kawa","MERGE","LELE KAWA","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 17:53:25 -0500","2023-11-09 13:30:55 -0500","Active","true","2023-11-06 17:53:25 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/lele-kawa","262","","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/78_MAUIJIMPIC1.png?v=1699311215","2","1090","344","","49506714190116","47518542987556","MERGE","FRAME","GREY STRIPE - NEUTRAL GREY - POLARIZED","","","","","2","77 MAUI JIM","603429057015","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/77_MAUIJIMPIC1.png?v=1699311215","0.0","oz","279.00","","true","","","deny","manual","true","","","139.50","Stocked","","","","","","811 - 11D","NEUTRAL GREY","YES","SUPERTHIN GLASS","GREY STRIPE","CARBON FIBER","CARBON FIBER","","","","","","","","","","","","","","","","","","","77_MAUIJIMPIC2.png","77_MAUIJIMPIC3.png","77_MAUIJIMPIC2.png, 77_MAUIJIMPIC3.png","","","","","","","","","","","","","","",""
"8906605166884","lele-kawa","MERGE","LELE KAWA","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 17:53:25 -0500","2023-11-09 13:30:55 -0500","Active","true","2023-11-06 17:53:25 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/lele-kawa","263","","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/79_MAUIJIMPIC1.png?v=1699311215","3","1162","314","","49506714222884","47518543020324","MERGE","FRAME","BROWN STRIPE - MAUI GREEN - POLARIZED","","","","","3","79 MAUI JIM","6044000840017","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/79_MAUIJIMPIC1.png?v=1699311215","0.0","oz","279.00","","true","","","deny","manual","true","","","139.50","Stocked","","","","","","CUSTOM | BROWN STRIPE | MAUI GREEN","MAUI GREEN","YES","MAUI BRILLIANT","BROWN STRIPE","CARBON FIBER","CARBON FIBER","","","","","","","","","","","","","","","","","","","79_MAUIJIMPIC2.png","79_MAUIJIMPIC3.png","79_MAUIJIMPIC2.png, 79_MAUIJIMPIC3.png","","","","","","","","","","","","","","",""
"8906605166884","lele-kawa","MERGE","LELE KAWA","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 17:53:25 -0500","2023-11-09 13:30:55 -0500","Active","true","2023-11-06 17:53:25 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/lele-kawa","264","","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/80_MAUIJIMPIC1.png?v=1699311214","4","992","303","","49506714255652","47518543085860","MERGE","FRAME","BROWN STRIPE - HCL BRONZE - POLARIZED","","","","","4","80 MAUI JIM","603429057022","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/80_MAUIJIMPIC1.png?v=1699311214","0.0","oz","279.00","","true","","","deny","manual","true","","","139.50","Stocked","","","","","","H811 - 25C","HCL BRONZE","YES","SUPERTHIN GLASS","BROWN STRIPE","CARBON FIBER","CARBON FIBER","","","","","","","","","","","","","","","","","","","80_MAUIJIMPIC2.png","80_MAUIJIMPIC3.png","80_MAUIJIMPIC2.png, 80_MAUIJIMPIC3.png","","","","","","","","","","","","","","",""
"8906605363492","makaha","MERGE","MAKAHA","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 17:53:37 -0500","2023-11-09 13:30:59 -0500","Active","true","2023-11-06 17:53:37 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/makaha","265","true","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/178_MAUIJIMPIC1.png?v=1699311222","1","1186","280","","49506722873636","47518544920868","MERGE","FRAME","GLOSS BLACK - NEUTRAL GREY - POLARIZED","","","","","1","178 MAUI JIM","603429010843","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/178_MAUIJIMPIC1.png?v=1699311222","0.0","oz","219.00","","true","","","deny","manual","true","","","109.50","Stocked","","","","","","405 - 02","NEUTRAL GREY","YES","MAUI PURE","GLOSS BLACK","GRILAMID","GRILAMID","true","true","false","MAUI JIM","GLOSS BLACK","64","17","130","LOGO MAUI JIM ","GRILAMID","GRILAMID","MAUI JIM","","","","","","","178_MAUIJIMPIC2.png","178_MAUIJIMPIC3.png","178_MAUIJIMPIC2.png, 178_MAUIJIMPIC3.png","","","","","","","","","","","","","","",""
"8906605330724","lychee","MERGE","LYCHEE","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 17:53:34 -0500","2023-11-09 13:30:57 -0500","Active","true","2023-11-06 17:53:34 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/lychee","266","true","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/170_MAUIJIMPIC1.png?v=1699311220","1","1235","401","","49506722808100","47518544855332","MERGE","FRAME","TRANSLUCENT LIGHT PINK - MAUI ROSE - POLARIZED","","","","","1","171 MAUI JIM","603429073411","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/171_MAUIJIMPIC1.png?v=1699311220","0.0","oz","349.00","","true","","","deny","manual","true","","","174.50","Stocked","","","","","","RS891 - 09","MAUI ROSE","YES","SUPERTHIN GLASS","TRANSLUCENT LIGHT PINK","","","true","true","false","MAUI JIM","GLOSS BLACK | TOKYO TORTOISE","52","19","145","LOGO MAUI JIM ","","","MAUI JIM","","","","","","","","171_MAUIJIMPIC3.png","","","","","","","","","","","","","","","",""
"8906605330724","lychee","MERGE","LYCHEE","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 17:53:34 -0500","2023-11-09 13:30:57 -0500","Active","true","2023-11-06 17:53:34 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/lychee","267","","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/171_MAUIJIMPIC1.png?v=1699311220","2","1457","766","","49506722840868","47518544888100","MERGE","FRAME","GLOSS BLACK | TOKYO TORTOISE - NEUTRAL GREY - POLARIZED","","","","","2","170 MAUI JIM","603429073398","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/170_MAUIJIMPIC1.png?v=1699311220","0.0","oz","349.00","","true","","","deny","manual","true","","","174.50","Stocked","","","","","","GS891 - 02","NEUTRAL GREY","YES","SUPERTHIN GLASS","GLOSS BLACK | TOKYO TORTOISE","","","","","","","","","","","","","","","","","","","","","","170_MAUIJIMPIC3.png","","","","","","","","","","","","","","","",""
"8906605396260","mamane","MERGE","MAMANE","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 17:53:37 -0500","2023-11-09 13:31:01 -0500","Active","true","2023-11-06 17:53:37 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/mamane","268","true","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/161_MAUIJIMPIC1.png?v=1699311224","1","1795","732","","49506722906404","47518544953636","MERGE","FRAME","TORTOISE - HCL BRONZE - POLARIZED","","","","","1","162 MAUI JIM","603429073107","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/162_MAUIJIMPIC1.png?v=1699311224","0.0","oz","379.00","","true","","","deny","manual","true","","","189.50","Stocked","","","","","","HS883 - 10","HCL BRONZE","YES","SUPERTHIN GLASS","TORTOISE","","","true","true","false","MAUI JIM","TEAL","55","18","140","LOGO MAUI JIM ","","","MAUI JIM","","","","","","","","162_MAUIJIMPIC3.png","","","","","","","","","","","","","","","",""
"8906605396260","mamane","MERGE","MAMANE","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 17:53:37 -0500","2023-11-09 13:31:01 -0500","Active","true","2023-11-06 17:53:37 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/mamane","269","","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/162_MAUIJIMPIC1.png?v=1699311224","2","1757","866","","49506722939172","47518544986404","MERGE","FRAME","TEAL - NEUTRAL GREY - POLARIZED","","","","","2","161 MAUI JIM","603429073114","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/161_MAUIJIMPIC1.png?v=1699311224","0.0","oz","379.00","","true","","","deny","manual","true","","","189.50","Stocked","","","","","","GS883 - 03","NEUTRAL GREY","YES","SUPERTHIN GLASS","TEAL","","","","","","","","","","","","","","","","","","","","","","161_MAUIJIMPIC3.png","","","","","","","","","","","","","","","",""
"8906605494564","nalani","MERGE","NALANI","","hero-sunglasses-store","","SUNGLASSES","REPLACE","2023-11-06 17:53:42 -0500","2023-11-09 13:31:01 -0500","Active","true","2023-11-06 17:53:42 -0500","global","","false","https://hero-sunglasses-store.myshopify.com/products/nalani","270","true","IMAGE","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/142_MAUIJIMPIC1.png?v=1699311227","1","1204","364","","49506723103012","47518545150244","MERGE","FRAME","DARK TORTOISE - MAUI ROSE - POLARIZED","","","","","1","142 MAUI JIM","603429027681","https://cdn.shopify.com/s/files/1/0837/7679/9012/files/142_MAUIJIMPIC1.png?v=1699311227","0.0","oz","299.00","","true","","","deny","manual","true","","","149.50","Stocked","","","","","","RS295 - 10","MAUI ROSE","YES","MAUI PURE","DARK TORTOISE","ACETATE","ACETATE","true","true","false","MAUI JIM","DARK TORTOISE","61","16","126","LOGO MAUI JIM ","ACETATE","ACETATE","MAUI JIM","","","","","","","142_MAUIJIMPIC2.png","142_MAUIJIMPIC3.png","142_MAUIJIMPIC2.png, 142_MAUIJIMPIC3.png","","","","","","","","","","","","","","",""
